Region,Division,State,year,num_crimes
West,Mountain,New Mexico,1991.9999999999998,14781.000000000002
Northeast,Middle Atlantic,New York,1991.9999999999998,203310.99999999997
South,South Atlantic,North Carolina,1991.9999999999998,46600.0
Midwest,West North Central,North Dakota,1991.9999999999998,530.0
Midwest,East North Central,Ohio,1991.9999999999998,57935.0
South,West South Central,Oklahoma,1991.9999999999998,20005.0
West,Pacific,Oregon,1991.9999999999998,15189.0
Northeast,Middle Atlantic,Pennsylvania,1991.9999999999998,51276.0
Northeast,New England,Rhode Island,1991.9999999999998,3965.0000000000005
South,South Atlantic,South Carolina,1991.9999999999998,34029.0
Midwest,West North Central,South Dakota,1991.9999999999998,1383.0
South,East South Central,Tennessee,1991.9999999999998,37487.0
South,West South Central,Texas,1991.9999999999998,142369.0
West,Mountain,Utah,1991.9999999999998,5267.0
Northeast,New England,Vermont,1991.9999999999998,624.0
South,South Atlantic,Virginia,1991.9999999999998,23907.000000000004
West,Pacific,Washington,1991.9999999999998,27454.0
South,South Atlantic,West Virginia,1991.9999999999998,3833.0000000000005
Midwest,East North Central,Wisconsin,1991.9999999999998,13806.0
West,Mountain,Wyoming,1991.9999999999998,1489.0
South,East South Central,Alabama,1993.0,32676.0
West,Pacific,Alaska,1993.0,4557.0
West,Mountain,Arizona,1993.0,28142.0
South,West South Central,Arkansas,1993.0,14381.0
West,Pacific,California,1993.0,336381.0
West,Mountain,Colorado,1993.0,20229.0
Northeast,New England,Connecticut,1993.0,14949.0
South,South Atlantic,Delaware,1993.0,4801.0
South,South Atlantic,District of Columbia,1993.0,16888.0
South,South Atlantic,Florida,1993.0,164975.0
South,South Atlantic,Georgia,1993.0,50019.0
West,Pacific,Hawaii,1993.0,3061.0
West,Mountain,Idaho,1993.0,3097.0
Midwest,East North Central,Illinois,1993.0,112260.0
Midwest,East North Central,Indiana,1993.0,27941.0
Midwest,West North Central,Iowa,1993.0,9159.0
Midwest,West North Central,Kansas,1993.0,12563.999999999998
South,East South Central,Kentucky,1993.0,17530.0
South,West South Central,Louisiana,1993.0,45600.0
Northeast,New England,Maine,1993.0,1558.0
South,South Atlantic,Maryland,1993.0,49540.0
Northeast,New England,Massachusetts,1993.0,48393.00000000001
Midwest,East North Central,Michigan,1993.0,75021.0
Midwest,West North Central,Minnesota,1993.0,15986.0
South,East South Central,Mississippi,1993.0,11467.0
Midwest,West North Central,Missouri,1993.0,38963.0
West,Mountain,Montana,1993.0,1489.0
Midwest,West North Central,Nebraska,1993.0,6071.0
West,Mountain,Nevada,1993.0,12157.0
Northeast,New England,New Hampshire,1993.0,1550.0
Northeast,Middle Atlantic,New Jersey,1993.0,49390.0
West,Mountain,New Mexico,1993.0,15024.0
Northeast,Middle Atlantic,New York,1993.0,195352.0
South,South Atlantic,North Carolina,1993.0,47177.99999999999
Midwest,West North Central,North Dakota,1993.0,522.0
Midwest,East North Central,Ohio,1993.0,55915.0
South,West South Central,Oklahoma,1993.0,20512.0
West,Pacific,Oregon,1993.0,15254.0
Northeast,Middle Atlantic,Pennsylvania,1993.0,50295.0
Northeast,New England,Rhode Island,1993.0,4017.0000000000005
South,South Atlantic,South Carolina,1993.0,37281.0
Midwest,West North Central,South Dakota,1993.0,1490.0000000000002
South,East South Central,Tennessee,1993.0,39047.0
South,West South Central,Texas,1993.0,137419.0
West,Mountain,Utah,1993.0,5599.0
Northeast,New England,Vermont,1993.0,658.0
South,South Atlantic,Virginia,1993.0,24160.000000000004
West,Pacific,Washington,1993.0,27040.0
South,South Atlantic,West Virginia,1993.0,3792.9999999999995
Midwest,East North Central,Wisconsin,1993.0,13321.000000000002
West,Mountain,Wyoming,1993.0,1345.0
South,East South Central,Alabama,1993.9999999999998,28844.0
West,Pacific,Alaska,1993.9999999999998,4644.0
West,Mountain,Arizona,1993.9999999999998,28653.0
South,West South Central,Arkansas,1993.9999999999998,14597.999999999998
West,Pacific,California,1993.9999999999998,318395.0
West,Mountain,Colorado,1993.9999999999998,18632.0
Northeast,New England,Connecticut,1993.9999999999998,14916.0
South,South Atlantic,Delaware,1993.9999999999998,4549.0
South,South Atlantic,District of Columbia,1993.9999999999998,15177.0
South,South Atlantic,Florida,1993.9999999999998,160016.0
South,South Atlantic,Georgia,1993.9999999999998,47103.00000000001
West,Pacific,Hawaii,1993.9999999999998,3091.0
West,Mountain,Idaho,1993.9999999999998,3238.0
Midwest,East North Central,Illinois,1993.9999999999998,112927.99999999999
Midwest,East North Central,Indiana,1993.9999999999998,30205.000000000004
Midwest,West North Central,Iowa,1993.9999999999998,8914.0
Midwest,West North Central,Kansas,1993.9999999999998,11314.0
South,East South Central,Kentucky,1993.9999999999998,16991.0
South,West South Central,Louisiana,1993.9999999999998,42369.0
Northeast,New England,Maine,1993.9999999999998,1611.0
South,South Atlantic,Maryland,1993.9999999999998,47457.0
Northeast,New England,Massachusetts,1993.9999999999998,42749.0
Midwest,East North Central,Michigan,1993.9999999999998,72751.0
Midwest,West North Central,Minnesota,1993.9999999999998,16397.0
South,East South Central,Mississippi,1993.9999999999998,13177.0
Midwest,West North Central,Missouri,1993.9999999999998,39240.0
West,Mountain,Montana,1993.9999999999998,1515.9999999999998
Midwest,West North Central,Nebraska,1993.9999999999998,6322.000000000001
West,Mountain,Nevada,1993.9999999999998,14597.000000000002
Northeast,New England,New Hampshire,1993.9999999999998,1328.0
Northeast,Middle Atlantic,New Jersey,1993.9999999999998,48544.0
West,Mountain,New Mexico,1993.9999999999998,14708.0
Northeast,Middle Atlantic,New York,1993.9999999999998,175433.0
South,South Atlantic,North Carolina,1993.9999999999998,46307.99999999999
Midwest,West North Central,North Dakota,1993.9999999999998,522.0
Midwest,East North Central,Ohio,1993.9999999999998,53930.00000000001
South,West South Central,Oklahoma,1993.9999999999998,21225.0
West,Pacific,Oregon,1993.9999999999998,16067.000000000002
Northeast,Middle Atlantic,Pennsylvania,1993.9999999999998,51425.00000000001
Northeast,New England,Rhode Island,1993.9999999999998,3744.0000000000005
South,South Atlantic,South Carolina,1993.9999999999998,37756.0
Midwest,West North Central,South Dakota,1993.9999999999998,1640.9999999999998
South,East South Central,Tennessee,1993.9999999999998,38705.0
South,West South Central,Texas,1993.9999999999998,129838.0
West,Mountain,Utah,1993.9999999999998,5810.0
Northeast,New England,Vermont,1993.9999999999998,562.0
South,South Atlantic,Virginia,1993.9999999999998,23437.0
West,Pacific,Washington,1993.9999999999998,27317.0
South,South Atlantic,West Virginia,1993.9999999999998,3930.9999999999995
Midwest,East North Central,Wisconsin,1993.9999999999998,13747.999999999998
West,Mountain,Wyoming,1993.9999999999998,1297.0
South,East South Central,Alabama,1995.0,26894.0
West,Pacific,Alaska,1995.0,4656.0
West,Mountain,Arizona,1995.0,30095.0
South,West South Central,Arkansas,1995.0,13741.0
West,Pacific,California,1995.0,305154.0
West,Mountain,Colorado,1995.0,16494.0
Northeast,New England,Connecticut,1995.0,13293.0
South,South Atlantic,Delaware,1995.0,5198.0
South,South Atlantic,District of Columbia,1995.0,14744.0
South,South Atlantic,Florida,1995.0,151711.0
South,South Atlantic,Georgia,1995.0,47317.0
West,Pacific,Hawaii,1995.0,3509.0
West,Mountain,Idaho,1995.0,3745.0
Midwest,East North Central,Illinois,1995.0,117836.0
Midwest,East North Central,Indiana,1995.0,30451.0
Midwest,West North Central,Iowa,1995.0,10071.0
Midwest,West North Central,Kansas,1995.0,10792.0
South,East South Central,Kentucky,1995.0,14079.000000000002
South,West South Central,Louisiana,1995.0,43741.0
Northeast,New England,Maine,1995.0,1631.0
South,South Atlantic,Maryland,1995.0,49757.0
Northeast,New England,Massachusetts,1995.0,41739.0
Midwest,East North Central,Michigan,1995.0,65680.0
Midwest,West North Central,Minnesota,1995.0,16416.0
South,East South Central,Mississippi,1995.0,13560.0
Midwest,West North Central,Missouri,1995.0,35339.0
West,Mountain,Montana,1995.0,1491.0
Midwest,West North Central,Nebraska,1995.0,6253.000000000001
West,Mountain,Nevada,1995.0,14461.0
Northeast,New England,New Hampshire,1995.0,1314.0
Northeast,Middle Atlantic,New Jersey,1995.0,47652.0
West,Mountain,New Mexico,1995.0,13804.000000000002
Northeast,Middle Atlantic,New York,1995.0,152683.0
South,South Atlantic,North Carolina,1995.0,46508.0
Midwest,West North Central,North Dakota,1995.0,556.0
Midwest,East North Central,Ohio,1995.0,53799.0
South,West South Central,Oklahoma,1995.0,21770.000000000004
West,Pacific,Oregon,1995.0,16408.0
Northeast,Middle Atlantic,Pennsylvania,1995.0,51586.00000000001
Northeast,New England,Rhode Island,1995.0,3643.0
South,South Atlantic,South Carolina,1995.0,36067.0
Midwest,West North Central,South Dakota,1995.0,1513.0000000000002
South,East South Central,Tennessee,1995.0,40549.0
South,West South Central,Texas,1995.0,124302.99999999999
West,Mountain,Utah,1995.0,6415.0
Northeast,New England,Vermont,1995.0,692.0
South,South Atlantic,Virginia,1995.0,23921.0
West,Pacific,Washington,1995.0,26299.999999999996
South,South Atlantic,West Virginia,1995.0,3841.9999999999995
Midwest,East North Central,Wisconsin,1995.0,14399.0
West,Mountain,Wyoming,1995.0,1220.0
South,East South Central,Alabama,1995.9999999999998,24159.0
West,Pacific,Alaska,1995.9999999999998,4417.0
West,Mountain,Arizona,1995.9999999999998,27963.0
South,West South Central,Arkansas,1995.9999999999998,13161.000000000002
West,Pacific,California,1995.9999999999998,274996.0
West,Mountain,Colorado,1995.9999999999998,15463.0
Northeast,New England,Connecticut,1995.9999999999998,13490.0
South,South Atlantic,Delaware,1995.9999999999998,4845.0
South,South Atlantic,District of Columbia,1995.9999999999998,13411.0
South,South Atlantic,Florida,1995.9999999999998,151350.0
South,South Atlantic,Georgia,1995.9999999999998,46966.0
West,Pacific,Hawaii,1995.9999999999998,3321.9999999999995
West,Mountain,Idaho,1995.9999999999998,3177.0
Midwest,East North Central,Illinois,1995.9999999999998,105482.0
Midwest,East North Central,Indiana,1995.9999999999998,31366.0
Midwest,West North Central,Iowa,1995.9999999999998,7771.0
Midwest,West North Central,Kansas,1995.9999999999998,10642.0
South,East South Central,Kentucky,1995.9999999999998,12448.000000000002
South,West South Central,Louisiana,1995.9999999999998,40426.0
Northeast,New England,Maine,1995.9999999999998,1553.0
South,South Atlantic,Maryland,1995.9999999999998,47230.0
Northeast,New England,Massachusetts,1995.9999999999998,39122.0
Midwest,East North Central,Michigan,1995.9999999999998,60951.0
Midwest,West North Central,Minnesota,1995.9999999999998,15781.999999999998
South,East South Central,Mississippi,1995.9999999999998,13261.0
Midwest,West North Central,Missouri,1995.9999999999998,31669.0
West,Mountain,Montana,1995.9999999999998,1415.0
Midwest,West North Central,Nebraska,1995.9999999999998,7182.0
West,Mountain,Nevada,1995.9999999999998,13005.0
Northeast,New England,New Hampshire,1995.9999999999998,1373.0
Northeast,Middle Atlantic,New Jersey,1995.9999999999998,42459.0
West,Mountain,New Mexico,1995.9999999999998,14399.0
Northeast,Middle Atlantic,New York,1995.9999999999998,132206.0
South,South Atlantic,North Carolina,1995.9999999999998,43068.0
Midwest,West North Central,North Dakota,1995.9999999999998,541.0
Midwest,East North Central,Ohio,1995.9999999999998,47896.0
South,West South Central,Oklahoma,1995.9999999999998,19710.0
West,Pacific,Oregon,1995.9999999999998,14837.0
Northeast,Middle Atlantic,Pennsylvania,1995.9999999999998,57905.00000000001
Northeast,New England,Rhode Island,1995.9999999999998,3436.9999999999995
South,South Atlantic,South Carolina,1995.9999999999998,36875.0
Midwest,West North Central,South Dakota,1995.9999999999998,1297.0
South,East South Central,Tennessee,1995.9999999999998,41175.0
South,West South Central,Texas,1995.9999999999998,123269.99999999999
West,Mountain,Utah,1995.9999999999998,6638.000000000001
Northeast,New England,Vermont,1995.9999999999998,714.0
South,South Atlantic,Virginia,1995.9999999999998,22782.000000000004
West,Pacific,Washington,1995.9999999999998,23857.0
South,South Atlantic,West Virginia,1995.9999999999998,3836.0000000000005
Midwest,East North Central,Wisconsin,1995.9999999999998,13039.0
West,Mountain,Wyoming,1995.9999999999998,1201.0
South,East South Central,Alabama,1997.0,24379.0
West,Pacific,Alaska,1997.0,4270.0
West,Mountain,Arizona,1997.0,28411.000000000004
South,West South Central,Arkansas,1997.0,13293.0
West,Pacific,California,1997.0,257582.00000000003
West,Mountain,Colorado,1997.0,14138.999999999998
Northeast,New England,Connecticut,1997.0,12781.000000000002
South,South Atlantic,Delaware,1997.0,5753.000000000001
South,South Atlantic,District of Columbia,1997.0,10708.0
South,South Atlantic,Florida,1997.0,149996.0
South,South Atlantic,Georgia,1997.0,45408.0
West,Pacific,Hawaii,1997.0,3298.9999999999995
West,Mountain,Idaho,1997.0,3107.0
Midwest,East North Central,Illinois,1997.0,102476.0
Midwest,East North Central,Indiana,1997.0,30179.0
Midwest,West North Central,Iowa,1997.0,8841.0
Midwest,West North Central,Kansas,1997.0,11150.999999999998
South,East South Central,Kentucky,1997.0,12386.0
South,West South Central,Louisiana,1997.0,37248.0
Northeast,New England,Maine,1997.0,1500.0000000000002
South,South Atlantic,Maryland,1997.0,43127.0
Northeast,New England,Massachusetts,1997.0,39411.0
Midwest,East North Central,Michigan,1997.0,57663.0
Midwest,West North Central,Minnesota,1997.0,15826.999999999998
South,East South Central,Mississippi,1997.0,12808.0
Midwest,West North Central,Missouri,1997.0,31192.000000000004
West,Mountain,Montana,1997.0,1161.0
Midwest,West North Central,Nebraska,1997.0,7265.0
West,Mountain,Nevada,1997.0,13395.0
Northeast,New England,New Hampshire,1997.0,1328.0
Northeast,Middle Atlantic,New Jersey,1997.0,39673.0
West,Mountain,New Mexico,1997.0,14762.0
Northeast,Middle Atlantic,New York,1997.0,124890.0
South,South Atlantic,North Carolina,1997.0,45071.0
Midwest,West North Central,North Dakota,1997.0,559.0
Midwest,East North Central,Ohio,1997.0,48706.0
South,West South Central,Oklahoma,1997.0,18560.0
West,Pacific,Oregon,1997.0,14412.0
Northeast,Middle Atlantic,Pennsylvania,1997.0,53140.0
Northeast,New England,Rhode Island,1997.0,3292.0
South,South Atlantic,South Carolina,1997.0,37235.0
Midwest,West North Central,South Dakota,1997.0,1457.0000000000002
South,East South Central,Tennessee,1997.0,42389.0
South,West South Central,Texas,1997.0,117126.0
West,Mountain,Utah,1997.0,6878.0
Northeast,New England,Vermont,1997.0,705.0
South,South Atlantic,Virginia,1997.0,23249.0
West,Pacific,Washington,1997.0,24724.0
South,South Atlantic,West Virginia,1997.0,3971.0000000000005
Midwest,East North Central,Wisconsin,1997.0,13988.000000000002
West,Mountain,Wyoming,1997.0,1225.0
South,East South Central,Alabama,1997.9999999999998,22286.0
West,Pacific,Alaska,1997.9999999999998,4015.0
West,Mountain,Arizona,1997.9999999999998,26984.0
South,West South Central,Arkansas,1997.9999999999998,12442.0
West,Pacific,California,1997.9999999999998,229883.0
West,Mountain,Colorado,1997.9999999999998,15008.0
Northeast,New England,Connecticut,1997.9999999999998,11993.0
South,South Atlantic,Delaware,1997.9999999999998,5672.0
South,South Atlantic,District of Columbia,1997.9999999999998,8988.0
South,South Atlantic,Florida,1997.9999999999998,140016.0
South,South Atlantic,Georgia,1997.9999999999998,43762.0
West,Pacific,Hawaii,1997.9999999999998,2946.0
West,Mountain,Idaho,1997.9999999999998,3468.0
Midwest,East North Central,Illinois,1997.9999999999998,97291.0
Midwest,East North Central,Indiana,1997.9999999999998,25423.0
Midwest,West North Central,Iowa,1997.9999999999998,8916.0
Midwest,West North Central,Kansas,1997.9999999999998,10972.0
South,East South Central,Kentucky,1997.9999999999998,12908.999999999998
South,West South Central,Louisiana,1997.9999999999998,34057.0
Northeast,New England,Maine,1997.9999999999998,1566.0000000000002
South,South Atlantic,Maryland,1997.9999999999998,40903.0
Northeast,New England,Massachusetts,1997.9999999999998,38192.0
Midwest,East North Central,Michigan,1997.9999999999998,60947.0
Midwest,West North Central,Minnesota,1997.9999999999998,14655.999999999998
South,East South Central,Mississippi,1997.9999999999998,11302.0
Midwest,West North Central,Missouri,1997.9999999999998,30222.0
West,Mountain,Montana,1997.9999999999998,1797.0
Midwest,West North Central,Nebraska,1997.9999999999998,7507.0
West,Mountain,Nevada,1997.9999999999998,11244.0
Northeast,New England,New Hampshire,1997.9999999999998,1270.0
Northeast,Middle Atlantic,New Jersey,1997.9999999999998,35720.0
West,Mountain,New Mexico,1997.9999999999998,16700.0
Northeast,Middle Atlantic,New York,1997.9999999999998,115915.0
South,South Atlantic,North Carolina,1997.9999999999998,43723.0
Midwest,West North Central,North Dakota,1997.9999999999998,570.0
Midwest,East North Central,Ohio,1997.9999999999998,40628.0
South,West South Central,Oklahoma,1997.9999999999998,18053.0
West,Pacific,Oregon,1997.9999999999998,13778.0
Northeast,Middle Atlantic,Pennsylvania,1997.9999999999998,50470.0
Northeast,New England,Rhode Island,1997.9999999999998,3084.0
South,South Atlantic,South Carolina,1997.9999999999998,34647.0
Midwest,West North Central,South Dakota,1997.9999999999998,1139.0
South,East South Central,Tennessee,1997.9999999999998,38832.0
South,West South Central,Texas,1997.9999999999998,111566.0
West,Mountain,Utah,1997.9999999999998,6599.0
Northeast,New England,Vermont,1997.9999999999998,628.0
South,South Atlantic,Virginia,1997.9999999999998,22115.000000000004
West,Pacific,Washington,1997.9999999999998,24380.0
South,South Atlantic,West Virginia,1997.9999999999998,4503.0
Midwest,East North Central,Wisconsin,1997.9999999999998,13009.0
West,Mountain,Wyoming,1997.9999999999998,1191.0
South,East South Central,Alabama,1999.0,21421.0
West,Pacific,Alaska,1999.0,3907.9999999999995
West,Mountain,Arizona,1999.0,26334.0
South,West South Central,Arkansas,1999.0,10848.0
West,Pacific,California,1999.0,207879.00000000003
West,Mountain,Colorado,1999.0,13811.0
Northeast,New England,Connecticut,1999.0,11342.0
South,South Atlantic,Delaware,1999.0,5534.0
South,South Atlantic,District of Columbia,1999.0,8448.0
South,South Atlantic,Florida,1999.0,129044.0
South,South Atlantic,Georgia,1999.0,41585.0
West,Pacific,Hawaii,1999.0,2784.9999999999995
West,Mountain,Idaho,1999.0,3066.0000000000005
Midwest,East North Central,Illinois,1999.0,83621.0
Midwest,East North Central,Indiana,1999.0,22261.0
Midwest,West North Central,Iowa,1999.0,8034.000000000001
Midwest,West North Central,Kansas,1999.0,10159.0
South,East South Central,Kentucky,1999.0,12212.0
South,West South Central,Louisiana,1999.0,32033.0
Northeast,New England,Maine,1999.0,1403.9999999999998
South,South Atlantic,Maryland,1999.0,38447.0
Northeast,New England,Massachusetts,1999.0,34023.0
Midwest,East North Central,Michigan,1999.0,56709.00000000001
Midwest,West North Central,Minnesota,1999.0,13085.0
South,East South Central,Mississippi,1999.0,9671.0
Midwest,West North Central,Missouri,1999.0,27353.0
West,Mountain,Montana,1999.0,2090.0
Midwest,West North Central,Nebraska,1999.0,7166.999999999999
West,Mountain,Nevada,1999.0,10311.0
Northeast,New England,New Hampshire,1999.0,1159.0
Northeast,Middle Atlantic,New Jersey,1999.0,33540.0
West,Mountain,New Mexico,1999.0,14520.0
Northeast,Middle Atlantic,New York,1999.0,107147.0
South,South Atlantic,North Carolina,1999.0,41474.0
Midwest,West North Central,North Dakota,1999.0,424.0
Midwest,East North Central,Ohio,1999.0,35616.0
South,West South Central,Oklahoma,1999.0,17066.0
West,Pacific,Oregon,1999.0,12432.0
Northeast,Middle Atlantic,Pennsylvania,1999.0,50431.0
Northeast,New England,Rhode Island,1999.0,2840.0
South,South Atlantic,South Carolina,1999.0,32920.0
Midwest,West North Central,South Dakota,1999.0,1227.0
South,East South Central,Tennessee,1999.0,38111.0
South,West South Central,Texas,1999.0,112306.0
West,Mountain,Utah,1999.0,5869.0
Northeast,New England,Vermont,1999.0,676.0000000000001
South,South Atlantic,Virginia,1999.0,21626.0
West,Pacific,Washington,1999.0,21716.0
South,South Atlantic,West Virginia,1999.0,6336.0
Midwest,East North Central,Wisconsin,1999.0,12908.000000000002
West,Mountain,Wyoming,1999.0,1115.0
South,East South Central,Alabama,1999.9999999999998,21620.0
West,Pacific,Alaska,1999.9999999999998,3554.0
West,Mountain,Arizona,1999.9999999999998,27281.0
South,West South Central,Arkansas,1999.9999999999998,11904.0
West,Pacific,California,1999.9999999999998,210531.0
West,Mountain,Colorado,1999.9999999999998,14367.000000000002
Northeast,New England,Connecticut,1999.9999999999998,11058.000000000002
South,South Atlantic,Delaware,1999.9999999999998,5363.0
South,South Atlantic,District of Columbia,1999.9999999999998,8626.0
South,South Atlantic,Florida,1999.9999999999998,129777.0
South,South Atlantic,Georgia,1999.9999999999998,41319.0
West,Pacific,Hawaii,1999.9999999999998,2954.0000000000005
West,Mountain,Idaho,1999.9999999999998,3267.0000000000005
Midwest,East North Central,Illinois,1999.9999999999998,81196.0
Midwest,East North Central,Indiana,1999.9999999999998,21230.0
Midwest,West North Central,Iowa,1999.9999999999998,7796.0
Midwest,West North Central,Kansas,1999.9999999999998,10470.0
South,East South Central,Kentucky,1999.9999999999998,11903.0
South,West South Central,Louisiana,1999.9999999999998,30440.0
Northeast,New England,Maine,1999.9999999999998,1397.0
South,South Atlantic,Maryland,1999.9999999999998,41663.0
Northeast,New England,Massachusetts,1999.9999999999998,30229.999999999996
Midwest,East North Central,Michigan,1999.9999999999998,55159.0
Midwest,West North Central,Minnesota,1999.9999999999998,13813.0
South,East South Central,Mississippi,1999.9999999999998,10267.0
Midwest,West North Central,Missouri,1999.9999999999998,27419.0
West,Mountain,Montana,1999.9999999999998,2807.0
Midwest,West North Central,Nebraska,1999.9999999999998,5606.0
West,Mountain,Nevada,1999.9999999999998,10474.0
Northeast,New England,New Hampshire,1999.9999999999998,2167.0
Northeast,Middle Atlantic,New Jersey,1999.9999999999998,32297.999999999996
West,Mountain,New Mexico,1999.9999999999998,13786.0
Northeast,Middle Atlantic,New York,1999.9999999999998,105111.0
South,South Atlantic,North Carolina,1999.9999999999998,40051.0
Midwest,West North Central,North Dakota,1999.9999999999998,523.0
Midwest,East North Central,Ohio,1999.9999999999998,37935.0
South,West South Central,Oklahoma,1999.9999999999998,17177.0
West,Pacific,Oregon,1999.9999999999998,12000.000000000002
Northeast,Middle Atlantic,Pennsylvania,1999.9999999999998,51584.00000000001
Northeast,New England,Rhode Island,1999.9999999999998,3120.9999999999995
South,South Atlantic,South Carolina,1999.9999999999998,33225.0
Midwest,West North Central,South Dakota,1999.9999999999998,1259.0
South,East South Central,Tennessee,1999.9999999999998,40233.0
South,West South Central,Texas,1999.9999999999998,113653.0
West,Mountain,Utah,1999.9999999999998,5711.0
Northeast,New England,Vermont,1999.9999999999998,691.0
South,South Atlantic,Virginia,1999.9999999999998,19943.0
West,Pacific,Washington,1999.9999999999998,21788.0
South,South Atlantic,West Virginia,1999.9999999999998,5723.0
Midwest,East North Central,Wisconsin,1999.9999999999998,12700.0
West,Mountain,Wyoming,1999.9999999999998,1316.0
South,East South Central,Alabama,2001.0,19582.0
West,Pacific,Alaska,2001.0,3735.0
West,Mountain,Arizona,2001.0,28675.0
South,West South Central,Arkansas,2001.0,12190.0
West,Pacific,California,2001.0,212854.99999999997
West,Mountain,Colorado,2001.0,15492.0
Northeast,New England,Connecticut,2001.0,11492.0
South,South Atlantic,Delaware,2001.0,4868.0
South,South Atlantic,District of Columbia,2001.0,9931.0
South,South Atlantic,Florida,2001.0,130713.0
South,South Atlantic,Georgia,2001.0,41671.0
West,Pacific,Hawaii,2001.0,3117.0
West,Mountain,Idaho,2001.0,3211.0
Midwest,East North Central,Illinois,2001.0,79504.0
Midwest,East North Central,Indiana,2001.0,22734.0
Midwest,West North Central,Iowa,2001.0,7865.0
Midwest,West North Central,Kansas,2001.0,10909.000000000002
South,East South Central,Kentucky,2001.0,10448.0
South,West South Central,Louisiana,2001.0,30678.0
Northeast,New England,Maine,2001.0,1434.0000000000002
South,South Atlantic,Maryland,2001.0,42088.0
Northeast,New England,Massachusetts,2001.0,30587.0
Midwest,East North Central,Michigan,2001.0,55424.0
Midwest,West North Central,Minnesota,2001.0,13145.0
South,East South Central,Mississippi,2001.0,10006.0
Midwest,West North Central,Missouri,2001.0,30472.0
West,Mountain,Montana,2001.0,3186.9999999999995
Midwest,West North Central,Nebraska,2001.0,5214.0
West,Mountain,Nevada,2001.0,12359.0
Northeast,New England,New Hampshire,2001.0,2144.0
Northeast,Middle Atlantic,New Jersey,2001.0,33094.0
West,Mountain,New Mexico,2001.0,14287.999999999998
Northeast,Middle Atlantic,New York,2001.0,98102.99999999999
South,South Atlantic,North Carolina,2001.0,40465.0
Midwest,West North Central,North Dakota,2001.0,504.99999999999994
Midwest,East North Central,Ohio,2001.0,40023.0
South,West South Central,Oklahoma,2001.0,17726.0
West,Pacific,Oregon,2001.0,10650.0
Northeast,Middle Atlantic,Pennsylvania,2001.0,50432.0
Northeast,New England,Rhode Island,2001.0,3278.0
South,South Atlantic,South Carolina,2001.0,29264.999999999996
Midwest,West North Central,South Dakota,2001.0,1171.0
South,East South Central,Tennessee,2001.0,42778.0
South,West South Central,Texas,2001.0,122155.0
West,Mountain,Utah,2001.0,5314.0
Northeast,New England,Vermont,2001.0,644.0
South,South Atlantic,Virginia,2001.0,20939.0
West,Pacific,Washington,2001.0,21258.0
South,South Atlantic,West Virginia,2001.0,5035.0
Midwest,East North Central,Wisconsin,2001.0,12486.0
West,Mountain,Wyoming,2001.0,1272.0
South,East South Central,Alabama,2001.9999999999998,19931.0
West,Pacific,Alaska,2001.9999999999998,3627.0
West,Mountain,Arizona,2001.9999999999998,30171.0
South,West South Central,Arkansas,2001.9999999999998,11501.0
West,Pacific,California,2001.9999999999998,208388.0
West,Mountain,Colorado,2001.9999999999998,15882.0
Northeast,New England,Connecticut,2001.9999999999998,10806.999999999998
South,South Atlantic,Delaware,2001.9999999999998,4836.0
South,South Atlantic,District of Columbia,2001.9999999999998,9322.0
South,South Atlantic,Florida,2001.9999999999998,128721.0
South,South Atlantic,Georgia,2001.9999999999998,39271.0
West,Pacific,Hawaii,2001.9999999999998,3262.0
West,Mountain,Idaho,2001.9999999999998,3419.0
Midwest,East North Central,Illinois,2001.9999999999998,75759.0
Midwest,East North Central,Indiana,2001.9999999999998,22001.000000000004
Midwest,West North Central,Iowa,2001.9999999999998,8388.0
Midwest,West North Central,Kansas,2001.9999999999998,10229.0
South,East South Central,Kentucky,2001.9999999999998,11101.0
South,West South Central,Louisiana,2001.9999999999998,29690.0
Northeast,New England,Maine,2001.9999999999998,1396.0
South,South Atlantic,Maryland,2001.9999999999998,42015.0
Northeast,New England,Massachusetts,2001.9999999999998,31137.0
Midwest,East North Central,Michigan,2001.9999999999998,54306.0
Midwest,West North Central,Minnesota,2001.9999999999998,13428.0
South,East South Central,Mississippi,2001.9999999999998,9858.0
Midwest,West North Central,Missouri,2001.9999999999998,30557.0
West,Mountain,Montana,2001.9999999999998,3197.0
Midwest,West North Central,Nebraska,2001.9999999999998,5428.0
West,Mountain,Nevada,2001.9999999999998,13856.0
Northeast,New England,New Hampshire,2001.9999999999998,2056.0
Northeast,Middle Atlantic,New Jersey,2001.9999999999998,32251.999999999996
West,Mountain,New Mexico,2001.9999999999998,13719.0
Northeast,Middle Atlantic,New York,2001.9999999999998,95030.00000000001
South,South Atlantic,North Carolina,2001.9999999999998,39118.0
Midwest,West North Central,North Dakota,2001.9999999999998,496.00000000000006
Midwest,East North Central,Ohio,2001.9999999999998,40128.0
South,West South Central,Oklahoma,2001.9999999999998,17587.0
West,Pacific,Oregon,2001.9999999999998,10298.0
Northeast,Middle Atlantic,Pennsylvania,2001.9999999999998,49578.0
Northeast,New England,Rhode Island,2001.9999999999998,3051.0
South,South Atlantic,South Carolina,2001.9999999999998,33761.0
Midwest,West North Central,South Dakota,2001.9999999999998,1350.0
South,East South Central,Tennessee,2001.9999999999998,41562.0
South,West South Central,Texas,2001.9999999999998,126017.99999999999
West,Mountain,Utah,2001.9999999999998,5488.0
